k_value,p_value,paa_value,max_level,ncp
10,5,5,9,0.24022986204554586
10,5,5,10,0.24029168750662888
10,4,3,5,0.1681012295925851
10,4,3,6,0.16987087026146386
10,4,3,7,0.12211395419429176
10,4,3,8,0.19134682288790902
10,4,3,9,0.21760753559154195
10,4,3,10,0.1797836504691805
10,4,4,5,0.11843269792276094
10,4,4,6,0.12117586880264027
10,4,4,7,0.18156661770440463
10,4,4,8,0.1830664468044465
10,4,4,9,0.168335108318977
10,4,4,10,0.17571788784274223
10,4,5,5,0.16160244252010902
10,4,5,6,0.13282123597304277
10,4,5,7,0.239861385629901
10,4,5,8,0.1459220335069986
10,4,5,9,0.24562386819870977
10,4,5,10,0.24562386819870977
10,3,3,5,0.1729368416267352
10,3,3,6,0.18613346377318754
10,3,3,7,0.11106656700969993
10,3,3,8,0.17522633344326943
10,3,3,9,0.13278460860723454
10,3,3,10,0.1297478491555657
10,3,4,5,0.10805188343655082
10,3,4,6,0.16161706759385966
10,3,4,7,0.20201531658030128
10,3,4,8,0.12565663559774123
10,3,4,9,0.16569331814824645
10,3,4,10,0.1737778630657662
10,3,5,5,0.20054651712669033
10,3,5,6,0.20836091508594723
10,3,5,7,0.2121334532677509
10,3,5,8,0.20767994517246646
10,3,5,9,0.13596613735741186
10,3,5,10,0.2086582109162734
10,2,3,5,0.17620427845933467
10,2,3,6,0.12585775649024922
10,2,3,7,0.1518980376890567
10,2,3,8,0.09483224308808355
10,2,3,9,0.1819404515310693
10,2,3,10,0.1478562565260885
10,2,4,5,0.09450289628249035
10,2,4,6,0.18062552778651803
10,2,4,7,0.18517700578047336
10,2,4,8,0.18142951074133523
10,2,4,9,0.2030542378914509
10,2,4,10,0.1876361831566086
10,2,5,5,0.18572527628495528
10,2,5,6,0.0871455162062737
10,2,5,7,0.13663777102589705
10,2,5,8,0.16887288614537618
10,2,5,9,0.13990643117746462
10,2,5,10,0.18805329885987887
11,10,3,5,0.24380963047302795
11,10,3,6,0.20829332869597705
11,10,3,7,0.2870004347453575
11,10,3,8,0.29871316660509734
11,10,3,9,0.31727991611389034
11,10,3,10,0.3192362117168992
11,10,4,5,0.3499019548374943
11,10,4,6,0.35230448050083685
11,10,4,7,0.296601307146072
11,10,4,8,0.3470557673530468
11,10,4,9,0.3470557673530468
11,10,4,10,0.3470557673530468
11,10,5,5,0.2977228426673957
11,10,5,6,0.2959597646683767
11,10,5,7,0.3123971032259773
11,10,5,8,0.3123971032259773
11,10,5,9,0.3130559094784362
11,10,5,10,0.31410107363961304
11,9,3,5,0.21492542351298555
11,9,3,6,0.2316368459856938
11,9,3,7,0.24506090806328756
11,9,3,8,0.28336688621480033
11,9,3,9,0.2656639817152072
11,9,3,10,0.2648948803743074
11,9,4,5,0.18232933044872796
11,9,4,6,0.19380174311907106
11,9,4,7,0.28427009161430056
11,9,4,8,0.3365660080186751
11,9,4,9,0.34616174223233714
11,9,4,10,0.33502514717011117
11,9,5,5,0.228827274309289
11,9,5,6,0.2351273977343096
11,9,5,7,0.2899450126019608
11,9,5,8,0.2899450126019608
11,9,5,9,0.28835641130934286
11,9,5,10,0.28835641130934286
11,8,3,5,0.21624513081524951
11,8,3,6,0.17278937843550243
11,8,3,7,0.24606026699169586
11,8,3,8,0.2948310926375156
11,8,3,9,0.29660266716154454
11,8,3,10,0.2987609062115029
11,8,4,5,0.2652460253902785
11,8,4,6,0.24774898995429714
11,8,4,7,0.27934548893229927
11,8,4,8,0.3200237603596663
11,8,4,9,0.29374110095366973
11,8,4,10,0.29374110095366973
11,8,5,5,0.20746364082377686
11,8,5,6,0.20393313103075292
11,8,5,7,0.2803944510266996
11,8,5,8,0.2995079620169677
11,8,5,9,0.24146201453574054
11,8,5,10,0.24125401583557032
11,7,3,5,0.2016002933474807
11,7,3,6,0.17322153672580007
11,7,3,7,0.24457687590604135
11,7,3,8,0.19943241777674234
11,7,3,9,0.27438406489467915
11,7,3,10,0.27437394437709206
11,7,4,5,0.16991781454209032
11,7,4,6,0.21715433113154586
11,7,4,7,0.24401364010438878
11,7,4,8,0.26029979648287377
11,7,4,9,0.26366842513266103
11,7,4,10,0.2636715144543272
11,7,5,5,0.2019589923543065
11,7,5,6,0.23564427219415984
11,7,5,7,0.2152078494642382
11,7,5,8,0.2152078494642382
11,7,5,9,0.2406840458999232
11,7,5,10,0.2406840458999232
11,6,3,5,0.13107506448350092
11,6,3,6,0.16606391034320578
11,6,3,7,0.15977585767585498
11,6,3,8,0.22505696126832794
11,6,3,9,0.21696463233636082
11,6,3,10,0.25889024338507816
11,6,4,5,0.16142390052179498
11,6,4,6,0.1955905385470463
11,6,4,7,0.21614599022978634
11,6,4,8,0.24661467918921395
11,6,4,9,0.279821731706964
11,6,4,10,0.27973276019007853
11,6,5,5,0.18182395351650976
11,6,5,6,0.18085395805415488
11,6,5,7,0.20969351299023337
11,6,5,8,0.20969351299023337
11,6,5,9,0.2973949805337239
11,6,5,10,0.2973949805337239
11,5,3,5,0.22335901263536553
11,5,3,6,0.23280750957722482
11,5,3,7,0.2017303341299383
11,5,3,8,0.1583096598998561
11,5,3,9,0.2569878211072688
11,5,3,10,0.21756280826072089
11,5,4,5,0.2102748713773259
11,5,4,6,0.1556984682590711
11,5,4,7,0.17972131157335797
11,5,4,8,0.2663679974316238
11,5,4,9,0.2251144886574929
11,5,4,10,0.27993004270774147
11,5,5,5,0.1527779744046958
11,5,5,6,0.15139329954489453
11,5,5,7,0.1876712974151393
11,5,5,8,0.1785607424530787
11,5,5,9,0.2103952482628574
11,5,5,10,0.2103952482628574
11,4,3,5,0.2098285496081
11,4,3,6,0.17639741208168522
11,4,3,7,0.139349431364826
11,4,3,8,0.13943100788362278
11,4,3,9,0.2373184856936311
11,4,3,10,0.26022168894388525
11,4,4,5,0.2157832804674007
11,4,4,6,0.21564262113888583
11,4,4,7,0.21162715613792416
11,4,4,8,0.14379139560567236
11,4,4,9,0.21777292090783856
11,4,4,10,0.21785103805534056
11,4,5,5,0.13062763869660887
11,4,5,6,0.23957234407345168
11,4,5,7,0.14247498956730897
11,4,5,8,0.250371311190653
11,4,5,9,0.24375725431290807
11,4,5,10,0.24375725431290807
11,3,3,5,0.181283933435871
11,3,3,6,0.1495361154259168
11,3,3,7,0.2139469820346653
11,3,3,8,0.21387729706257438
11,3,3,9,0.19353542185784056
11,3,3,10,0.13242419102999547
11,3,4,5,0.16888880243062956
11,3,4,6,0.18850575809610315
11,3,4,7,0.2074613674085554
11,3,4,8,0.21020266580676947
11,3,4,9,0.22798772259180297
11,3,4,10,0.1288280300846307
11,3,5,5,0.2309154126480439
11,3,5,6,0.22755548934537728
11,3,5,7,0.2084567244496908
11,3,5,8,0.25635491170694685
11,3,5,9,0.24040871344018924
11,3,5,10,0.23817491946658062
11,2,3,5,0.18464616582110624
11,2,3,6,0.08534147134657362
11,2,3,7,0.170054592918452
11,2,3,8,0.1828672840547666
11,2,3,9,0.22686297697731753
11,2,3,10,0.2016612064526384
11,2,4,5,0.18651185338766602
11,2,4,6,0.1856410645805871
11,2,4,7,0.1023338990142926
11,2,4,8,0.23724632008948046
11,2,4,9,0.23413042683212631
11,2,4,10,0.2312806292306998
11,2,5,5,0.2119047897831608
11,2,5,6,0.18072609600438824
11,2,5,7,0.18978083581499156
11,2,5,8,0.18583753371021294
11,2,5,9,0.10633747261616279
11,2,5,10,0.10778840900919397
